tt,class,selection
TRAIN,E,00169
TRAIN,E,00170
TRAIN,E,00171
TEST,E,00305
TRAIN,E,00306
TRAIN,E,00307
TRAIN,E,00308
TRAIN,E,00309
TRAIN,E,00312
TRAIN,E,00313
TRAIN,E,00314
TEST,E,00315
TRAIN,E,00316
TRAIN,E,00319
TRAIN,E,00320
TRAIN,E,00321
TRAIN,E,00322
TRAIN,E,00323
TRAIN,E,00326
TRAIN,E,00327
TEST,E,00328
TRAIN,E,00329
TEST,E,00330
TRAIN,E,00333
TRAIN,E,00334
TRAIN,E,00335
TRAIN,E,00336
TEST,E,00563
TRAIN,E,00564
TRAIN,E,00565
TRAIN,E,00566
TEST,E,00569
TRAIN,E,00570
TRAIN,E,00571
TRAIN,E,00572
TEST,E,00575
TRAIN,E,00576
TRAIN,E,00577
TRAIN,E,00578
TRAIN,E,00581
TRAIN,E,00582
TRAIN,E,00583
TRAIN,E,00776
TRAIN,E,00777
TRAIN,E,00778
TEST,E,00781
TRAIN,E,00782
TRAIN,E,00783
TRAIN,E,00784
TRAIN,E,00785
TRAIN,E,00786
TRAIN,E,00789
TRAIN,E,00790
TRAIN,E,00791
TEST,E,00792
TRAIN,E,00793
TRAIN,E,00796
TRAIN,E,00797
TRAIN,E,00798
TRAIN,E,00799
TRAIN,E,00800
TRAIN,E,00803
TRAIN,E,00804
TRAIN,E,00805
TRAIN,E,00806
TRAIN,E,00807
TEST,E,00810
TRAIN,E,00811
TRAIN,E,00812
TRAIN,E,00813
TRAIN,E,00814
TRAIN,E,00817
TRAIN,E,00818
TRAIN,E,00819
TRAIN,E,00820
TRAIN,E,00821
TRAIN,E,00824
TRAIN,E,00825
TRAIN,E,00826
TRAIN,E,00827
TRAIN,E,00828
TEST,E,00830
TRAIN,E,00831
TRAIN,E,00832
TEST,E,00833
TRAIN,E,00956
TRAIN,E,00957
TRAIN,E,00958
TRAIN,E,00959
TRAIN,E,00962
TRAIN,E,00963
TRAIN,E,00964
TEST,E,00965
TEST,E,00967
TRAIN,E,00968
TEST,E,00969
TRAIN,E,00970
TRAIN,E,00971
TRAIN,E,00974
TRAIN,E,00975
TEST,E,00976
TEST,E,00979
TEST,E,00980
TRAIN,E,00981
TEST,E,00984
TEST,E,00985
TEST,E,00986
TRAIN,E,00989
TRAIN,E,00990
TRAIN,E,00991
TRAIN,E,00992
TRAIN,E,00995
TRAIN,E,00996
TEST,E,00997
TEST,E,00998
TRAIN,E,01001
TRAIN,E,01002
TRAIN,E,01003
TRAIN,E,01004
TRAIN,E,01007
TRAIN,E,01008
TRAIN,E,01009
TRAIN,E,01012
TRAIN,E,01013
TRAIN,E,01014
TRAIN,E,01015
TEST,E,01018
TRAIN,E,01019
TRAIN,E,01020
TRAIN,E,01021
TRAIN,E,01024
TRAIN,E,01025
TRAIN,E,01026
TRAIN,E,01155
TRAIN,E,01156
TEST,E,01157
TRAIN,E,01158
TEST,E,01161
TRAIN,E,01162
TEST,E,01163
TRAIN,E,01164
TRAIN,E,01165
TRAIN,E,01168
TRAIN,E,01169
TRAIN,E,01170
TEST,E,01171
TRAIN,E,01174
TEST,E,01175
TEST,E,01176
TEST,E,01177
TRAIN,E,01180
TEST,E,01181
TRAIN,E,01182
TRAIN,E,01183
TRAIN,E,01186
TRAIN,E,01187
TRAIN,E,01188
TRAIN,E,01189
TRAIN,E,01190
TRAIN,E,01193
TRAIN,E,01194
TEST,E,01195
TRAIN,E,01196
TRAIN,E,01197
TRAIN,E,01200
TRAIN,E,01201
TRAIN,E,01202
TEST,E,01203
TRAIN,E,01204
TEST,E,01368
TRAIN,E,01369
TRAIN,E,01370
TRAIN,E,01371
TRAIN,E,01374
TRAIN,E,01375
TRAIN,E,01376
TRAIN,E,01378
TRAIN,E,01379
TEST,E,01380
TEST,E,01381
TRAIN,E,01382
TRAIN,E,01383
TRAIN,E,01384
TRAIN,E,01387
TEST,E,01388
TRAIN,E,01389
TRAIN,E,01390
TRAIN,E,01392
TRAIN,E,01393
TRAIN,E,01394
TRAIN,E,01395
TRAIN,E,01396
TRAIN,E,01398
TRAIN,E,01399
TRAIN,E,01400
TRAIN,E,01401
TRAIN,E,01402
TRAIN,E,01403
TRAIN,E,01542
TRAIN,E,01543
TRAIN,E,01544
TEST,E,01545
TRAIN,E,01548
TRAIN,E,01549
TRAIN,E,01550
TEST,E,01551
TRAIN,E,01552
TRAIN,E,01555
TEST,E,01556
TEST,E,01557
TRAIN,E,01558
TRAIN,E,01559
TRAIN,E,01562
TRAIN,E,01563
TRAIN,E,01564
TRAIN,E,01565
TRAIN,E,01567
TRAIN,E,01568
TEST,E,01569
TRAIN,E,01570
TRAIN,E,01573
TRAIN,E,01574
TEST,E,01575
TRAIN,E,01578
TRAIN,E,01579
TRAIN,E,01580
TRAIN,E,01583
TRAIN,E,01584
TEST,E,01585
TRAIN,E,01586
TRAIN,E,01589
TRAIN,E,01590
TRAIN,E,01591
TRAIN,E,01723
TEST,E,01724
TEST,E,01725
TRAIN,E,01726
TRAIN,E,01729
TRAIN,E,01730
TRAIN,E,01731
TRAIN,E,01732
TRAIN,E,01733
TEST,E,01736
TRAIN,E,01737
TRAIN,E,01738
TRAIN,E,01739
TRAIN,E,01742
TRAIN,E,01743
TRAIN,E,01744
TRAIN,E,01745
TRAIN,E,01746
TRAIN,E,01749
TRAIN,E,01750
TRAIN,E,01751
TRAIN,E,01752
TRAIN,E,01753
TRAIN,E,01903
TEST,E,01904
TRAIN,E,01905
TRAIN,E,01906
TRAIN,E,01907
TRAIN,E,01910
TEST,E,01911
TRAIN,E,01912
TRAIN,E,01913
TRAIN,E,01916
TRAIN,E,01917
TRAIN,E,01918
TRAIN,E,01919
TRAIN,E,01922
TRAIN,E,01923
TRAIN,E,01924
TRAIN,E,01925
TRAIN,E,01928
TRAIN,E,01929
TRAIN,E,01930
TRAIN,E,01931
TEST,E,01934
TEST,E,01935
TRAIN,E,01936
TRAIN,E,01937
TEST,E,01938
TEST,E,02111
TEST,E,02112
TRAIN,E,02113
TRAIN,E,02114
TEST,E,02115
TRAIN,E,02118
TRAIN,E,02119
TRAIN,E,02120
TEST,E,02121
TEST,E,02124
TRAIN,E,02125
TEST,E,02126
TRAIN,E,02127
TEST,E,02130
TEST,E,02131
TRAIN,E,02132
TRAIN,E,02133
TRAIN,E,02308
TEST,E,02309
TRAIN,E,02310
TRAIN,E,02311
TRAIN,E,02314
TEST,E,02315
TEST,E,02316
TEST,E,02317
TRAIN,E,02320
TRAIN,E,02321
TRAIN,E,02322
TRAIN,E,02323
TRAIN,E,02324
TEST,E,02326
TEST,E,02327
TRAIN,E,02328
TEST,E,02329
TRAIN,E,02330
TEST,E,02331
TEST,E,02333
TRAIN,E,02334
TRAIN,E,02335
TRAIN,E,02336
TEST,E,02337
TRAIN,E,02338
TRAIN,E,02340
TRAIN,E,02341
TRAIN,E,02342
TRAIN,E,02343
TRAIN,E,02344
TRAIN,E,02475
TEST,E,02476
TRAIN,E,02477
TEST,E,02478
TEST,E,02481
TRAIN,E,02482
TRAIN,E,02483
TRAIN,E,02484
TRAIN,E,02485
TRAIN,E,02488
TEST,E,02489
TRAIN,E,02490
TRAIN,E,02491
TRAIN,E,02494
TEST,E,02495
TRAIN,E,02496
TRAIN,E,02497
TRAIN,E,02498
TEST,E,02667
TRAIN,E,02668
TRAIN,E,02669
TRAIN,E,02670
TRAIN,E,02673
TRAIN,E,02674
TEST,E,02675
TRAIN,E,02676
TRAIN,E,02677
TRAIN,E,02680
TRAIN,E,02681
TEST,E,02682
TRAIN,E,02683
TRAIN,E,02686
TRAIN,E,02687
TRAIN,E,02688
TRAIN,E,02689
TRAIN,E,02782
TRAIN,E,02783
TRAIN,E,02784
TRAIN,E,02787
TRAIN,E,02788
TEST,E,02789
TRAIN,E,02928
TRAIN,E,02929
TRAIN,E,02930
TRAIN,E,02931
TEST,E,02934
TRAIN,E,02935
TRAIN,E,02936
TRAIN,E,02937
TRAIN,E,02940
TEST,E,02941
TRAIN,E,02942
TEST,E,02943
TEST,E,02944
TRAIN,E,03085
TRAIN,E,03086
TRAIN,E,03087
TRAIN,E,03088
TRAIN,E,03089
TRAIN,E,03090
TRAIN,E,03093
TRAIN,E,03094
TRAIN,E,03095
TRAIN,E,03096
TRAIN,E,03099
TRAIN,E,03100
TRAIN,E,03101
TRAIN,E,03102
TRAIN,E,03208
TRAIN,E,03209
TRAIN,E,03210
TRAIN,E,03211
TRAIN,E,03214
TEST,E,03215
TRAIN,E,03216
TRAIN,E,03217
TRAIN,E,03218
TRAIN,E,03221
TRAIN,E,03222
TRAIN,E,03223
TRAIN,E,03224
TRAIN,E,03225
TRAIN,E,03228
TRAIN,E,03229
TEST,E,03230
TRAIN,E,03231
TRAIN,E,03232
TRAIN,E,03235
TRAIN,E,03236
TRAIN,E,03237
TRAIN,E,03238
TRAIN,E,03239
TRAIN,E,03356
TRAIN,E,03357
TRAIN,E,03358
TRAIN,E,03359
TEST,E,03360
TEST,E,03362
TRAIN,E,03363
TRAIN,E,03364
TRAIN,E,03365
TRAIN,E,03366
TRAIN,E,03367
TRAIN,E,03370
TEST,E,03371
TRAIN,E,03372
TRAIN,E,03373
TRAIN,E,03375
TEST,E,03376
TRAIN,E,03377
TRAIN,E,03378
TRAIN,E,03379
TRAIN,E1,00823
TEST,E1,00973
TRAIN,E1,00978
TRAIN,E1,00983
TRAIN,E1,00988
TEST,E1,00994
TRAIN,E1,01000
TEST,E1,01006
TRAIN,E1,01011
TRAIN,E1,01017
TEST,E1,01023
TRAIN,E1,01028
TRAIN,E1,01572
TRAIN,E1,01577
TRAIN,E1,01582
TRAIN,E1,01588
TRAIN,F,00035
TRAIN,F,00041
TRAIN,F,00047
TRAIN,F,00050
TRAIN,F,00053
TRAIN,F,00161
TEST,F,00167
TRAIN,F,00172
TRAIN,F,00175
TRAIN,F,00178
TRAIN,F,00181
TRAIN,F,00184
TRAIN,F,00187
TRAIN,F,00310
TRAIN,F,00317
TRAIN,F,00324
TRAIN,F,00331
TRAIN,F,00337
TRAIN,F,00341
TEST,F,00344
TRAIN,F,00347
TEST,F,00350
TEST,F,00353
TRAIN,F,00356
TRAIN,F,00359
TRAIN,F,00362
TRAIN,F,00365
TRAIN,F,00368
TRAIN,F,00371
TRAIN,F,00374
TRAIN,F,00377
TRAIN,F,00380
TEST,F,00383
TRAIN,F,00567
TRAIN,F,00573
TRAIN,F,00579
TRAIN,F,00584
TRAIN,F,00587
TRAIN,F,00590
TRAIN,F,00593
TRAIN,F,00596
TEST,F,00599
TRAIN,F,00602
TRAIN,F,00605
TRAIN,F,00608
TEST,F,00611
TRAIN,F,00614
TRAIN,F,00779
TRAIN,F,00787
TRAIN,F,00794
TEST,F,00801
TRAIN,F,00808
TRAIN,F,00815
TRAIN,F,00822
TRAIN,F,00829
TRAIN,F,00834
TEST,F,00950
TRAIN,F,00954
TRAIN,F,00960
TRAIN,F,00966
TRAIN,F,00972
TRAIN,F,00977
TRAIN,F,00982
TRAIN,F,00987
TRAIN,F,00993
TRAIN,F,00999
TRAIN,F,01005
TRAIN,F,01010
TRAIN,F,01016
TRAIN,F,01022
TRAIN,F,01027
TRAIN,F,01159
TRAIN,F,01166
TRAIN,F,01172
TRAIN,F,01178
TRAIN,F,01184
TRAIN,F,01191
TRAIN,F,01198
TRAIN,F,01205
TRAIN,F,01210
TRAIN,F,01213
TRAIN,F,01217
TEST,F,01221
TRAIN,F,01224
TRAIN,F,01339
TEST,F,01342
TRAIN,F,01345
TRAIN,F,01348
TRAIN,F,01351
TEST,F,01354
TEST,F,01357
TEST,F,01361
TRAIN,F,01372
TRAIN,F,01377
TRAIN,F,01385
TRAIN,F,01391
TRAIN,F,01397
TRAIN,F,01404
TRAIN,F,01546
TEST,F,01553
TRAIN,F,01560
TRAIN,F,01566
TEST,F,01571
TRAIN,F,01576
TEST,F,01581
TEST,F,01587
TRAIN,F,01592
TRAIN,F,01727
TRAIN,F,01734
TRAIN,F,01740
TRAIN,F,01747
TRAIN,F,01754
TRAIN,F,01757
TRAIN,F,01759
TEST,F,01761
TRAIN,F,01763
TRAIN,F,01766
TEST,F,01769
TRAIN,F,01908
TRAIN,F,01914
TEST,F,01920
TRAIN,F,01926
TRAIN,F,01932
TRAIN,F,01939
TRAIN,F,01945
TRAIN,F,01950
TRAIN,F,01956
TRAIN,F,01962
TRAIN,F,01967
TEST,F,01972
TRAIN,F,02116
TRAIN,F,02122
TEST,F,02128
TEST,F,02134
TRAIN,F,02138
TRAIN,F,02141
TRAIN,F,02144
TRAIN,F,02147
TRAIN,F,02312
TEST,F,02318
TRAIN,F,02325
TRAIN,F,02332
TRAIN,F,02339
TRAIN,F,02345
TEST,F,02435
TRAIN,F,02439
TRAIN,F,02466
TEST,F,02469
TEST,F,02479
TEST,F,02486
TRAIN,F,02492
TRAIN,F,02499
TEST,F,02501
TRAIN,F,02503
TRAIN,F,02505
TRAIN,F,02507
TRAIN,F,02510
TEST,F,02516
TRAIN,F,02520
TRAIN,F,02612
TRAIN,F,02650
TRAIN,F,02653
TRAIN,F,02656
TRAIN,F,02659
TEST,F,02662
TRAIN,F,02665
TRAIN,F,02671
TEST,F,02678
TEST,F,02684
TRAIN,F,02690
TRAIN,F,02693
TEST,F,02695
TRAIN,F,02697
TEST,F,02699
TRAIN,F,02701
TRAIN,F,02704
TRAIN,F,02785
TRAIN,F,02790
TEST,F,02792
TEST,F,02795
TRAIN,F,02798
TRAIN,F,02801
TRAIN,F,02804
TEST,F,02807
TRAIN,F,02810
TRAIN,F,02932
TRAIN,F,02938
TRAIN,F,02945
TRAIN,F,02953
TEST,F,02967
TRAIN,F,03077
TRAIN,F,03080
TEST,F,03083
TRAIN,F,03091
TRAIN,F,03097
TRAIN,F,03103
TRAIN,F,03106
TRAIN,F,03109
TEST,F,03112
TRAIN,F,03212
TRAIN,F,03219
TRAIN,F,03226
TRAIN,F,03233
TRAIN,F,03240
TEST,F,03242
TRAIN,F,03244
TRAIN,F,03246
TRAIN,F,03248
TRAIN,F,03251
TRAIN,F,03254
TRAIN,F,03256
TRAIN,G,00048
TRAIN,G,00051
TRAIN,G,00173
TEST,G,00176
TRAIN,G,00179
TRAIN,G,00182
TRAIN,G,00185
TRAIN,G,00338
TRAIN,G,00342
TRAIN,G,00345
TRAIN,G,00348
TEST,G,00351
TEST,G,00354
TRAIN,G,00357
TEST,G,00360
TEST,G,00363
TRAIN,G,00366
TRAIN,G,00369
TRAIN,G,00372
TEST,G,00375
TRAIN,G,00378
TRAIN,G,00381
TRAIN,G,00585
TRAIN,G,00588
TRAIN,G,00591
TRAIN,G,00594
TEST,G,00597
TRAIN,G,00600
TRAIN,G,00603
TRAIN,G,00606
TEST,G,00609
TRAIN,G,00612
TRAIN,G,01214
TRAIN,G,01218
TRAIN,G,01222
TRAIN,G,01764
TRAIN,G,01767
TRAIN,G,02135
TRAIN,G,02139
TRAIN,G,02142
TEST,G,02145
TRAIN,G,02702
TRAIN,G,02793
TRAIN,G,02796
TRAIN,G,02799
TRAIN,G,02802
TEST,G,02805
TRAIN,G,02808
TRAIN,G,03107
TRAIN,G,03110
TRAIN,G,03249
TEST,G,03252
TRAIN,G2,00054
TRAIN,G2,00055
TRAIN,G2,00059
TRAIN,G2,00060
TRAIN,G2,00071
TRAIN,G2,00072
TEST,G2,00084
TRAIN,G2,00085
TRAIN,G2,00188
TRAIN,G2,00189
TEST,G2,00193
TRAIN,G2,00194
TRAIN,G2,00198
TRAIN,G2,00199
TRAIN,G2,00384
TRAIN,G2,00385
TRAIN,G2,00389
TEST,G2,00390
TRAIN,G2,00400
TRAIN,G2,00401
TRAIN,G2,00415
TRAIN,G2,00416
TEST,G2,00615
TRAIN,G2,00616
TRAIN,G2,00620
TRAIN,G2,00621
TRAIN,G2,00628
TRAIN,G2,00629
TRAIN,G2,00640
TRAIN,G2,00641
TRAIN,G2,00653
TRAIN,G2,00654
TRAIN,G2,00835
TRAIN,G2,00836
TRAIN,G2,00841
TEST,G2,00842
TEST,G2,00851
TEST,G2,00852
TRAIN,G2,00863
TEST,G2,00864
TRAIN,G2,01029
TRAIN,G2,01035
TRAIN,G2,01036
TRAIN,G2,01045
TEST,G2,01046
TRAIN,G2,01056
TRAIN,G2,01057
TRAIN,G2,01068
TRAIN,G2,01069
TRAIN,G2,01225
TEST,G2,01226
TRAIN,G2,01229
TEST,G2,01230
TRAIN,G2,01233
TRAIN,G2,01234
TRAIN,G2,01238
TRAIN,G2,01239
TRAIN,G2,01241
TRAIN,G2,01242
TRAIN,G2,01254
TRAIN,G2,01255
TRAIN,G2,01405
TRAIN,G2,01406
TRAIN,G2,01413
TRAIN,G2,01414
TEST,G2,01423
TRAIN,G2,01424
TRAIN,G2,01434
TRAIN,G2,01435
TRAIN,G2,01445
TRAIN,G2,01446
TRAIN,G2,01593
TEST,G2,01594
TEST,G2,01599
TRAIN,G2,01600
TRAIN,G2,01608
TRAIN,G2,01609
TEST,G2,01620
TRAIN,G2,01621
TEST,G2,01770
TRAIN,G2,01771
TRAIN,G2,01774
TRAIN,G2,01775
TRAIN,G2,01779
TRAIN,G2,01780
TRAIN,G2,01784
TRAIN,G2,01785
TRAIN,G2,01796
TRAIN,G2,01797
TRAIN,G2,01809
TRAIN,G2,01810
TRAIN,G2,01975
TRAIN,G2,01979
TRAIN,G2,01980
TEST,G2,01990
TRAIN,G2,01991
TRAIN,G2,02000
TRAIN,G2,02001
TRAIN,G2,02148
TRAIN,G2,02149
TRAIN,G2,02152
TEST,G2,02153
TEST,G2,02156
TRAIN,G2,02157
TRAIN,G2,02161
TEST,G2,02162
TEST,G2,02171
TRAIN,G2,02172
TEST,G2,02184
TRAIN,G2,02185
TRAIN,G2,02346
TRAIN,G2,02347
TRAIN,G2,02354
TRAIN,G2,02355
TRAIN,G2,02365
TRAIN,G2,02366
TRAIN,G2,02375
TRAIN,G2,02376
TRAIN,G2,02388
TRAIN,G2,02389
TEST,G2,02521
TRAIN,G2,02522
TRAIN,G2,02527
TRAIN,G2,02528
TRAIN,G2,02534
TRAIN,G2,02535
TEST,G2,02545
TRAIN,G2,02546
TEST,G2,02558
TRAIN,G2,02559
TEST,G2,02705
TRAIN,G2,02706
TRAIN,G2,02709
TRAIN,G2,02710
TRAIN,G2,02715
TRAIN,G2,02716
TRAIN,G2,02811
TRAIN,G2,02812
TRAIN,G2,02816
TRAIN,G2,02817
TRAIN,G2,02822
TRAIN,G2,02823
TRAIN,G2,02830
TRAIN,G2,02831
TRAIN,G2,02842
TRAIN,G2,02843
TEST,G2,02968
TRAIN,G2,02969
TEST,G2,02975
TRAIN,G2,02976
TRAIN,G2,02983
TEST,G2,02984
TEST,G2,02996
TRAIN,G2,02997
TRAIN,G2,03113
TRAIN,G2,03114
TEST,G2,03117
TRAIN,G2,03118
TRAIN,G2,03124
TEST,G2,03125
TRAIN,G2,03136
TRAIN,G2,03137
TRAIN,G2,03152
TRAIN,G2,03153
TRAIN,G2,03257
TRAIN,G2,03258
TRAIN,G2,03261
TRAIN,G2,03262
TRAIN,G2,03266
TRAIN,G2,03267
TEST,G2,03277
TRAIN,G2,03278
TRAIN,G2,03383
TRAIN,G2,03385
TEST,G2,03388
TEST,G2,03389
TRAIN,G2,03390
TEST,G2,03402
TRAIN,G2,03403
TRAIN,G2,03414
TEST,G2,03415
TRAIN,H,00049
TRAIN,H,00052
TRAIN,H,00174
TRAIN,H,00177
TRAIN,H,00180
TEST,H,00183
TRAIN,H,00186
TRAIN,H,00339
TEST,H,00340
TRAIN,H,00343
TRAIN,H,00346
TRAIN,H,00349
TRAIN,H,00352
TRAIN,H,00355
TRAIN,H,00358
TEST,H,00361
TRAIN,H,00364
TEST,H,00367
TEST,H,00370
TRAIN,H,00373
TRAIN,H,00376
TRAIN,H,00379
TRAIN,H,00382
TRAIN,H,00586
TRAIN,H,00589
TRAIN,H,00592
TRAIN,H,00595
TEST,H,00598
TEST,H,00601
TRAIN,H,00604
TEST,H,00607
TRAIN,H,00610
TRAIN,H,00613
TRAIN,H,00952
TRAIN,H,00953
TRAIN,H,01211
TEST,H,01212
TRAIN,H,01215
TEST,H,01216
TRAIN,H,01219
TRAIN,H,01220
TRAIN,H,01223
TRAIN,H,01755
TRAIN,H,01756
TRAIN,H,01758
TRAIN,H,01760
TRAIN,H,01762
TRAIN,H,01765
TRAIN,H,01768
TRAIN,H,02136
TEST,H,02137
TRAIN,H,02140
TEST,H,02143
TRAIN,H,02146
TRAIN,H,02500
TRAIN,H,02502
TRAIN,H,02504
TEST,H,02506
TRAIN,H,02691
TRAIN,H,02692
TRAIN,H,02694
TRAIN,H,02696
TEST,H,02698
TRAIN,H,02700
TRAIN,H,02703
TEST,H,02791
TRAIN,H,02794
TRAIN,H,02797
TRAIN,H,02800
TRAIN,H,02803
TRAIN,H,02806
TRAIN,H,02809
TRAIN,H,03104
TRAIN,H,03105
TRAIN,H,03108
TRAIN,H,03111
TRAIN,H,03245
TEST,H,03247
TRAIN,H,03250
TRAIN,I,00056
TRAIN,I,00057
TRAIN,I,00058
TRAIN,I,00061
TRAIN,I,00062
TRAIN,I,00063
TEST,I,00064
TRAIN,I,00065
TEST,I,00066
TRAIN,I,00067
TEST,I,00068
TRAIN,I,00069
TRAIN,I,00070
TRAIN,I,00073
TEST,I,00074
TEST,I,00075
TEST,I,00076
TRAIN,I,00077
TEST,I,00078
TEST,I,00079
TEST,I,00080
TRAIN,I,00081
TEST,I,00082
TEST,I,00083
TRAIN,I,00086
TRAIN,I,00087
TRAIN,I,00088
TRAIN,I,00089
TRAIN,I,00090
TRAIN,I,00091
TRAIN,I,00092
TRAIN,I,00093
TRAIN,I,00094
TRAIN,I,00095
TEST,I,00096
TRAIN,I,00190
TRAIN,I,00191
TEST,I,00192
TRAIN,I,00195
TRAIN,I,00196
TRAIN,I,00386
TRAIN,I,00387
TRAIN,I,00388
TEST,I,00391
TRAIN,I,00392
TEST,I,00393
TRAIN,I,00394
TRAIN,I,00395
TRAIN,I,00396
TEST,I,00397
TRAIN,I,00398
TRAIN,I,00399
TRAIN,I,00402
TRAIN,I,00403
TRAIN,I,00404
TRAIN,I,00405
TRAIN,I,00406
TRAIN,I,00407
TRAIN,I,00408
TRAIN,I,00409
TEST,I,00410
TRAIN,I,00411
TEST,I,00412
TRAIN,I,00413
TRAIN,I,00414
TEST,I,00417
TRAIN,I,00418
TRAIN,I,00419
TRAIN,I,00420
TRAIN,I,00421
TRAIN,I,00422
TRAIN,I,00423
TRAIN,I,00424
TRAIN,I,00425
TRAIN,I,00426
TRAIN,I,00427
TRAIN,I,00428
TEST,I,00617
TRAIN,I,00618
TRAIN,I,00619
TRAIN,I,00622
TRAIN,I,00623
TRAIN,I,00624
TRAIN,I,00625
TRAIN,I,00626
TRAIN,I,00627
TRAIN,I,00630
TEST,I,00631
TRAIN,I,00632
TRAIN,I,00633
TRAIN,I,00634
TRAIN,I,00635
TEST,I,00636
TRAIN,I,00637
TRAIN,I,00638
TEST,I,00639
TRAIN,I,00642
TEST,I,00643
TRAIN,I,00644
TRAIN,I,00645
TRAIN,I,00837
TEST,I,00838
TRAIN,I,00839
TEST,I,00840
TRAIN,I,00843
TRAIN,I,00844
TEST,I,00845
TRAIN,I,00846
TRAIN,I,00847
TEST,I,00848
TEST,I,00849
TEST,I,00850
TRAIN,I,01030
TRAIN,I,01031
TRAIN,I,01032
TRAIN,I,01033
TRAIN,I,01034
TRAIN,I,01037
TEST,I,01038
TRAIN,I,01039
TRAIN,I,01040
TRAIN,I,01041
TRAIN,I,01042
TEST,I,01043
TEST,I,01044
TRAIN,I,01047
TRAIN,I,01048
TEST,I,01049
TRAIN,I,01050
TEST,I,01051
TRAIN,I,01052
TRAIN,I,01053
TRAIN,I,01054
TRAIN,I,01055
TEST,I,01058
TRAIN,I,01059
TRAIN,I,01060
TRAIN,I,01061
TRAIN,I,01062
TRAIN,I,01063
TEST,I,01064
TRAIN,I,01065
TRAIN,I,01066
TRAIN,I,01227
TRAIN,I,01228
TRAIN,I,01407
TRAIN,I,01408
TRAIN,I,01409
TEST,I,01410
TRAIN,I,01411
TRAIN,I,01412
TRAIN,I,01415
TRAIN,I,01416
TRAIN,I,01417
TRAIN,I,01418
TEST,I,01419
TRAIN,I,01420
TRAIN,I,01421
TRAIN,I,01422
TRAIN,I,01425
TRAIN,I,01426
TEST,I,01427
TRAIN,I,01428
TRAIN,I,01429
TRAIN,I,01430
TRAIN,I,01431
TEST,I,01432
TRAIN,I,01436
TRAIN,I,01437
TRAIN,I,01438
TRAIN,I,01439
TRAIN,I,01440
TRAIN,I,01441
TEST,I,01442
TRAIN,I,01443
TRAIN,I,01444
TRAIN,I,01595
TRAIN,I,01596
TRAIN,I,01597
TRAIN,I,01598
TRAIN,I,01601
TEST,I,01602
TRAIN,I,01603
TRAIN,I,01604
TRAIN,I,01605
TRAIN,I,01606
TRAIN,I,01607
TRAIN,I,01610
TRAIN,I,01611
TEST,I,01772
TRAIN,I,01773
TEST,I,01776
TRAIN,I,01777
TEST,I,01778
TRAIN,I,01976
TRAIN,I,01977
TRAIN,I,01978
TRAIN,I,01992
TEST,I,01993
TRAIN,I,01994
TEST,I,01995
TRAIN,I,01996
TRAIN,I,01997
TRAIN,I,01998
TRAIN,I,01999
TRAIN,I,02150
TRAIN,I,02151
TRAIN,I,02154
TRAIN,I,02155
TRAIN,I,02158
TEST,I,02159
TRAIN,I,02160
TRAIN,I,02348
TRAIN,I,02349
TRAIN,I,02350
TRAIN,I,02351
TRAIN,I,02352
TRAIN,I,02353
TEST,I,02356
TRAIN,I,02357
TRAIN,I,02358
TRAIN,I,02359
TRAIN,I,02360
TEST,I,02361
TRAIN,I,02362
TRAIN,I,02363
TRAIN,I,02364
TRAIN,I,02367
TRAIN,I,02368
TRAIN,I,02369
TRAIN,I,02370
TRAIN,I,02371
TRAIN,I,02372
TRAIN,I,02373
TRAIN,I,02374
TEST,I,02377
TRAIN,I,02378
TRAIN,I,02379
TRAIN,I,02380
TRAIN,I,02381
TRAIN,I,02382
TRAIN,I,02383
TRAIN,I,02523
TRAIN,I,02524
TRAIN,I,02525
TRAIN,I,02526
TEST,I,02529
TRAIN,I,02530
TRAIN,I,02531
TRAIN,I,02532
TEST,I,02533
TRAIN,I,02707
TEST,I,02708
TRAIN,I,02711
TEST,I,02712
TEST,I,02713
TRAIN,I,02714
TRAIN,I,02717
TRAIN,I,02718
TRAIN,I,02719
TRAIN,I,02720
TRAIN,I,02813
TEST,I,02814
TRAIN,I,02815
TRAIN,I,02818
TRAIN,I,02819
TEST,I,02820
TRAIN,I,02821
TRAIN,I,02824
TRAIN,I,02825
TRAIN,I,02826
TRAIN,I,02827
TRAIN,I,02828
TRAIN,I,02829
TRAIN,I,02832
TRAIN,I,02833
TRAIN,I,02834
TRAIN,I,02835
TRAIN,I,02836
TRAIN,I,02838
TRAIN,I,02970
TRAIN,I,02971
TEST,I,02972
TRAIN,I,02973
TRAIN,I,02974
TRAIN,I,02977
TRAIN,I,02978
TRAIN,I,02979
TRAIN,I,02980
TRAIN,I,02981
TEST,I,02982
TRAIN,I,02985
TRAIN,I,02986
TRAIN,I,02987
TRAIN,I,02988
TRAIN,I,02989
TRAIN,I,02990
TRAIN,I,02998
TEST,I,02999
TRAIN,I,03000
TRAIN,I,03001
TEST,I,03003
TRAIN,I,03005
TRAIN,I,03007
TRAIN,I,03115
TRAIN,I,03116
TEST,I,03119
TRAIN,I,03120
TRAIN,I,03121
TRAIN,I,03122
TRAIN,I,03123
TRAIN,I,03126
TRAIN,I,03127
TRAIN,I,03128
TRAIN,I,03129
TRAIN,I,03130
TEST,I,03131
TRAIN,I,03132
TRAIN,I,03133
TRAIN,I,03134
TRAIN,I,03135
TRAIN,I,03259
