tt,class,selection
TRAIN,C,00757
TRAIN,C,00760
TRAIN,C,00763
TRAIN,C,00766
TRAIN,C,00769
TRAIN,C,00772
TRAIN,C,00775
TEST,C,00780
TRAIN,C,00788
TRAIN,C,00795
TRAIN,C,00802
TRAIN,C,00809
TRAIN,C,00816
TEST,C,00913
TRAIN,C,00917
TRAIN,C,00921
TRAIN,C,00924
TRAIN,C,00930
TEST,C,00933
TRAIN,C,00936
TRAIN,C,00940
TRAIN,C,00943
TRAIN,C,00946
TRAIN,C,00951
TRAIN,C,00955
TRAIN,C,00961
TRAIN,C,01113
TRAIN,C,01117
TRAIN,C,01121
TRAIN,C,01125
TRAIN,C,01129
TRAIN,C,01133
TRAIN,C,01136
TRAIN,C,01139
TRAIN,C,01142
TEST,C,01145
TRAIN,C,01148
TRAIN,C,01151
TRAIN,C,01154
TRAIN,C,01160
TRAIN,C,01167
TRAIN,C,01173
TRAIN,C,01179
TRAIN,C,01185
TRAIN,C,01192
TRAIN,C,01199
TRAIN,C,01206
TRAIN,C,01298
TEST,C,01302
TRAIN,C,01306
TRAIN,C,01310
TRAIN,C,01314
TEST,C,01318
TRAIN,C,01321
TRAIN,C,01324
TRAIN,C,01327
TEST,C,01330
TEST,C,01334
TRAIN,C,01337
TRAIN,C,01340
TRAIN,C,01343
TEST,C,01346
TRAIN,C,01349
TEST,C,01352
TRAIN,C,01355
TEST,C,01358
TRAIN,C,01364
TRAIN,C,01367
TRAIN,C,01373
TRAIN,C,01386
TEST,C,01494
TRAIN,C,01498
TRAIN,C,01502
TRAIN,C,01505
TEST,C,01508
TRAIN,C,01511
TRAIN,C,01514
TRAIN,C,01517
TRAIN,C,01520
TRAIN,C,01523
TRAIN,C,01526
TRAIN,C,01529
TRAIN,C,01532
TRAIN,C,01535
TRAIN,C,01538
TEST,C,01541
TRAIN,C,01547
TRAIN,C,01554
TRAIN,C,01561
TRAIN,C,01682
TRAIN,C,01686
TEST,C,01690
TEST,C,01693
TRAIN,C,01697
TRAIN,C,01700
TRAIN,C,01703
TRAIN,C,01706
TEST,C,01710
TRAIN,C,01713
TRAIN,C,01716
TRAIN,C,01719
TRAIN,C,01722
TEST,C,01728
TRAIN,C,01735
TEST,C,01741
TRAIN,C,01748
TRAIN,C,01860
TRAIN,C,01864
TEST,C,01868
TRAIN,C,01872
TRAIN,C,01875
TRAIN,C,01878
TRAIN,C,01883
TRAIN,C,01888
TRAIN,C,01892
TEST,C,01895
TRAIN,C,01899
TRAIN,C,01902
TEST,C,01909
TRAIN,C,01915
TEST,C,01921
TRAIN,C,01927
TRAIN,C,01933
TEST,C,02059
TRAIN,C,02063
TRAIN,C,02067
TRAIN,C,02071
TRAIN,C,02074
TRAIN,C,02077
TRAIN,C,02080
TEST,C,02083
TRAIN,C,02086
TRAIN,C,02089
TRAIN,C,02092
TRAIN,C,02095
TEST,C,02098
TEST,C,02101
TEST,C,02104
TRAIN,C,02107
TRAIN,C,02110
TRAIN,C,02117
TRAIN,C,02123
TRAIN,C,02129
TRAIN,C,02247
TEST,C,02251
TRAIN,C,02255
TRAIN,C,02259
TEST,C,02263
TRAIN,C,02267
TEST,C,02271
TRAIN,C,02274
TRAIN,C,02277
TRAIN,C,02280
TRAIN,C,02283
TRAIN,C,02286
TRAIN,C,02289
TRAIN,C,02292
TEST,C,02295
TRAIN,C,02298
TRAIN,C,02301
TRAIN,C,02304
TEST,C,02307
TRAIN,C,02313
TRAIN,C,02319
TEST,C,02443
TEST,C,02447
TRAIN,C,02451
TRAIN,C,02455
TRAIN,C,02458
TRAIN,C,02461
TEST,C,02464
TEST,C,02467
TEST,C,02470
TRAIN,C,02474
TRAIN,C,02480
TEST,C,02487
TEST,C,02493
TRAIN,C,02616
TRAIN,C,02620
TRAIN,C,02624
TRAIN,C,02628
TRAIN,C,02632
TRAIN,C,02636
TRAIN,C,02639
TRAIN,C,02642
TRAIN,C,02645
TEST,C,02648
TRAIN,C,02651
TRAIN,C,02654
TRAIN,C,02657
TRAIN,C,02660
TRAIN,C,02663
TRAIN,C,02666
TRAIN,C,02672
TRAIN,C,02679
TEST,C,02685
TRAIN,C,02728
TEST,C,02732
TRAIN,C,02736
TRAIN,C,02740
TRAIN,C,02744
TRAIN,C,02748
TRAIN,C,02751
TEST,C,02754
TRAIN,C,02757
TEST,C,02760
TRAIN,C,02763
TRAIN,C,02766
TRAIN,C,02769
TRAIN,C,02772
TRAIN,C,02775
TRAIN,C,02778
TRAIN,C,02781
TRAIN,C,02786
TRAIN,C,02896
TRAIN,C,02900
TRAIN,C,02904
TRAIN,C,02908
TRAIN,C,02912
TRAIN,C,02915
TEST,C,02920
TRAIN,C,02925
TEST,C,02933
TEST,C,02939
TRAIN,C,03046
TEST,C,03049
TRAIN,C,03053
TRAIN,C,03057
TRAIN,C,03061
TRAIN,C,03064
TRAIN,C,03067
TRAIN,C,03070
TEST,C,03074
TRAIN,C,03078
TEST,C,03081
TRAIN,C,03084
TRAIN,C,03092
TEST,C,03098
TRAIN,C,03175
TRAIN,C,03186
TRAIN,C,03188
TEST,C,03191
TRAIN,C,03196
TEST,C,03199
TEST,C,03202
TRAIN,C,03204
TRAIN,C,03207
TRAIN,C,03213
TEST,C,03220
TRAIN,C,03227
TRAIN,C,03234
TRAIN,C,03326
TEST,C,03330
TRAIN,C,03334
TRAIN,C,03338
TRAIN,C,03342
TRAIN,C,03346
TRAIN,C,03348
TEST,C,03350
TRAIN,C,03355
TRAIN,C,03369
TRAIN,C,03462
TRAIN,C,03466
TRAIN,C,03470
TEST,C,03474
TRAIN,C,03478
TRAIN,C,03481
TRAIN,C,03484
TEST,C,03487
TRAIN,C,03490
TRAIN,C,03496
TRAIN,C,03500
TRAIN,C,03503
TRAIN,C,03506
TRAIN,C,03509
TRAIN,C,03510
TRAIN,C,03515
TRAIN,C,03524
TRAIN,C,03579
TRAIN,C,03583
TRAIN,C,03587
TRAIN,C,03591
TEST,C,03595
TRAIN,C,03599
TRAIN,C,03603
TRAIN,C,03607
TRAIN,C,03611
TRAIN,C,03614
TRAIN,C,03617
TRAIN,C,03621
TRAIN,C,03625
TRAIN,C,03633
TRAIN,C,03637
TRAIN,C,03641
TRAIN,C,03645
TRAIN,C,03646
TRAIN,C,03647
TRAIN,C,03648
TRAIN,C,03650
TRAIN,C,03769
TEST,C,03773
TEST,C,03776
TRAIN,C,03781
TRAIN,C,03784
TRAIN,C,03787
TRAIN,C,03790
TRAIN,C,03793
TRAIN,C,03796
TRAIN,C,03799
TRAIN,C,03802
TRAIN,C,03804
TRAIN,C,03806
TRAIN,C,03809
TRAIN,C,03810
TRAIN,C,03811
TEST,C,03814
TRAIN,C,03917
TRAIN,C,03921
TRAIN,C,03925
TRAIN,C,03928
TRAIN,C,03931
TRAIN,C,03938
TRAIN,C,03942
TRAIN,C,03945
TRAIN,C,03948
TRAIN,C,03951
TRAIN,C,03954
TRAIN,C,03957
TRAIN,C,03958
TRAIN,C,03963
TRAIN,C,03969
TRAIN,C,03976
TRAIN,C,03982
TRAIN,C,03988
TRAIN,C,03994
TRAIN,C,04001
TRAIN,C,04008
TEST,C,04135
TRAIN,C,04139
TEST,C,04143
TRAIN,C,04147
TRAIN,C,04150
TEST,C,04153
TRAIN,C,04157
TEST,C,04161
TRAIN,C,04165
TRAIN,C,04168
TRAIN,C,04173
TRAIN,C,04262
TRAIN,C,04268
TRAIN,C,04271
TEST,C,04276
TRAIN,C,04281
TRAIN,C,04282
TRAIN,C,04283
TRAIN,C,04284
TRAIN,C,04286
TRAIN,C,04287
TRAIN,C,04288
TEST,C,04289
TRAIN,C,04402
TRAIN,C,04406
TRAIN,C,04410
TRAIN,C,04414
TEST,C,04418
TRAIN,C,04421
TRAIN,C,04425
TRAIN,C,04429
TRAIN,C,04433
TEST,C,04440
TRAIN,C,04446
TRAIN,C,04452
TRAIN,C,04524
TRAIN,C,04528
TRAIN,C,04532
TRAIN,C,04536
TRAIN,C,04540
TRAIN,C,04544
TRAIN,C,04547
TRAIN,C,04550
TRAIN,C,04554
TEST,C,04557
TEST,C,04560
TRAIN,C,04563
TEST,C,04566
TRAIN,C,04567
TRAIN,C,04568
TRAIN,C,04569
TRAIN,C,04679
TEST,C,04683
TRAIN,C,04687
TRAIN,C,04691
TEST,C,04695
TEST,C,04699
TEST,C,04704
TRAIN,C,04710
TRAIN,C,04715
TRAIN,C,04721
TRAIN,C,04728
TRAIN,C,04735
TEST,C,04742
TRAIN,C,04748
TEST,C,04784
TRAIN,C,04788
TRAIN,C,04792
TRAIN,C,04796
TRAIN,C,04800
TRAIN,C,04804
TRAIN,C,04808
TRAIN,C,04811
TEST,C,04815
TRAIN,C,04821
TEST,C,04834
TRAIN,C,04841
TRAIN,C,04848
TEST,C,04855
TRAIN,C,04866
TRAIN,C,04869
TRAIN,C,04942
TRAIN,C,04946
TRAIN,C,04950
TEST,C,04954
TRAIN,C,04957
TRAIN,C,04962
TRAIN,C,04965
TEST,C,04967
TRAIN,C,04970
TRAIN,C,04972
TEST,C,04974
TRAIN,C,04980
TRAIN,C,04986
TEST,C,04992
TRAIN,C,05083
TRAIN,C,05087
TRAIN,C,05091
TRAIN,C,05095
TRAIN,C,05099
TRAIN,C,05103
TEST,C,05106
TRAIN,C,05109
TRAIN,C,05112
TRAIN,C,05115
TRAIN,C,05119
TEST,C,05125
TRAIN,C,05131
TRAIN,C,05138
TRAIN,C,05145
TRAIN,C,05222
TRAIN,C,05227
TRAIN,C,05231
TRAIN,C,05232
TEST,C,05238
TRAIN,C,05245
TRAIN,C,05252
TEST,C,05342
TRAIN,C,05350
TRAIN,C,05354
TRAIN,C,05358
TRAIN,C,05362
TEST,C,05365
TRAIN,C,05368
TEST,C,05372
TRAIN,C,05379
TEST,C,05387
TRAIN,C,05394
TRAIN,C,05402
TRAIN,E,00031
TRAIN,E,00032
TRAIN,E,00033
TRAIN,E,00034
TRAIN,E,00037
TRAIN,E,00038
TRAIN,E,00039
TRAIN,E,00040
TEST,E,00043
TEST,E,00044
TRAIN,E,00045
TEST,E,00046
TRAIN,E,00157
TEST,E,00158
TRAIN,E,00159
TEST,E,00160
TRAIN,E,00163
TRAIN,E,00164
TRAIN,E,00165
TRAIN,E,00166
TRAIN,E,00169
TRAIN,E,00170
TRAIN,E,00171
TRAIN,E,00305
TRAIN,E,00306
TRAIN,E,00307
TRAIN,E,00308
TRAIN,E,00309
TRAIN,E,00312
TEST,E,00313
TRAIN,E,00314
TRAIN,E,00315
TRAIN,E,00316
TRAIN,E,00319
TRAIN,E,00320
TRAIN,E,00321
TRAIN,E,00322
TRAIN,E,00323
TRAIN,E,00326
TRAIN,E,00327
TRAIN,E,00328
TRAIN,E,00329
TRAIN,E,00330
TEST,E,00333
TRAIN,E,00334
TRAIN,E,00335
TEST,E,00336
TRAIN,E,00563
TRAIN,E,00564
TRAIN,E,00565
TRAIN,E,00566
TRAIN,E,00569
TEST,E,00570
TRAIN,E,00571
TEST,E,00572
TRAIN,E,00575
TEST,E,00576
TEST,E,00577
TRAIN,E,00578
TRAIN,E,00581
TRAIN,E,00582
TEST,E,00583
TRAIN,E,00776
TEST,E,00777
TRAIN,E,00778
TRAIN,E,00781
TRAIN,E,00782
TRAIN,E,00783
TRAIN,E,00784
TRAIN,E,00785
TRAIN,E,00786
TRAIN,E,00789
TRAIN,E,00790
TRAIN,E,00791
TRAIN,E,00792
TRAIN,E,00793
TRAIN,E,00796
TRAIN,E,00797
TRAIN,E,00798
TRAIN,E,00799
TRAIN,E,00800
TRAIN,E,00803
TRAIN,E,00804
TRAIN,E,00805
TEST,E,00806
TRAIN,E,00807
TRAIN,E,00810
TRAIN,E,00811
TEST,E,00812
TRAIN,E,00813
TRAIN,E,00814
TRAIN,E,00817
TRAIN,E,00818
TRAIN,E,00819
TRAIN,E,00820
TRAIN,E,00821
TRAIN,E,00824
TRAIN,E,00825
TEST,E,00826
TRAIN,E,00827
TEST,E,00828
TRAIN,E,00830
TRAIN,E,00831
TRAIN,E,00832
TRAIN,E,00833
TRAIN,E,00956
TRAIN,E,00957
TEST,E,00958
TRAIN,E,00959
TRAIN,E,00962
TRAIN,E,00963
TEST,E,00964
TRAIN,E,00965
TRAIN,E,00967
TEST,E,00968
TRAIN,E,00969
TRAIN,E,00970
TRAIN,E,00971
TRAIN,E,00974
TRAIN,E,00975
TEST,E,00976
TRAIN,E,00979
TRAIN,E,00980
TRAIN,E,00981
TRAIN,E,00984
TRAIN,E,00985
TRAIN,E,00986
TRAIN,E,00989
TRAIN,E,00990
TRAIN,E,00991
TRAIN,E,00992
TEST,E,00995
TEST,E,00996
TRAIN,E,00997
TEST,E,00998
TEST,E,01001
TRAIN,E,01002
TRAIN,E,01003
TEST,E,01004
TEST,E,01007
TRAIN,E,01008
TEST,E,01009
TEST,E,01012
TRAIN,E,01013
TRAIN,E,01014
TRAIN,E,01015
TRAIN,E,01018
TRAIN,E,01019
TRAIN,E,01020
TRAIN,E,01021
TEST,E,01024
TEST,E,01025
TRAIN,E,01026
TRAIN,E,01155
TRAIN,E,01156
TRAIN,E,01157
TEST,E,01158
TRAIN,E,01161
TEST,E,01162
TEST,E,01163
TRAIN,E,01164
TRAIN,E,01165
TRAIN,E,01168
TRAIN,E,01169
TRAIN,E,01170
TRAIN,E,01171
TRAIN,E,01174
TRAIN,E,01175
TRAIN,E,01176
TRAIN,E,01177
TRAIN,E,01180
TRAIN,E,01181
TRAIN,E,01182
TRAIN,E,01183
TRAIN,E,01186
TRAIN,E,01187
TEST,E,01188
TEST,E,01189
TRAIN,E,01190
TRAIN,E,01193
TRAIN,E,01194
TEST,E,01195
TEST,E,01196
TRAIN,E,01197
TRAIN,E,01200
TRAIN,E,01201
TRAIN,E,01202
TRAIN,E,01203
TEST,E,01204
TEST,E,01368
TRAIN,E,01369
TRAIN,E,01370
TRAIN,E,01371
TRAIN,E,01374
TRAIN,E,01375
TRAIN,E,01376
TEST,E,01378
TRAIN,E,01379
TRAIN,E,01380
TRAIN,E,01381
TRAIN,E,01382
TEST,E,01383
TRAIN,E,01384
TEST,E,01387
TRAIN,E,01388
TRAIN,E,01389
TEST,E,01390
TRAIN,E,01392
TRAIN,E,01393
TRAIN,E,01394
TRAIN,E,01395
TEST,E,01396
TEST,E,01398
TRAIN,E,01399
TEST,E,01400
TRAIN,E,01401
TRAIN,E,01402
TRAIN,E,01403
TRAIN,E,01542
TRAIN,E,01543
TRAIN,E,01544
TRAIN,E,01545
TRAIN,E,01548
TRAIN,E,01549
TEST,E,01550
TRAIN,E,01551
TEST,E,01552
TRAIN,E,01555
TRAIN,E,01556
TRAIN,E,01557
TRAIN,E,01558
TRAIN,E,01559
TRAIN,E,01562
TEST,E,01563
TRAIN,E,01564
TEST,E,01565
TRAIN,E,01567
TRAIN,E,01568
TRAIN,E,01569
TEST,E,01570
TRAIN,E,01573
TRAIN,E,01574
TRAIN,E,01575
TEST,E,01578
TEST,E,01579
TEST,E,01580
TRAIN,E,01583
TRAIN,E,01584
TRAIN,E,01585
TEST,E,01586
TEST,E,01589
TRAIN,E,01590
TRAIN,E,01591
TRAIN,E,01723
TEST,E,01724
TRAIN,E,01725
TRAIN,E,01726
TRAIN,E,01729
TRAIN,E,01730
TRAIN,E,01731
TRAIN,E,01732
TRAIN,E,01733
TRAIN,E,01736
TRAIN,E,01737
TRAIN,E,01738
TRAIN,E,01739
TRAIN,E,01742
TRAIN,E,01743
TRAIN,E,01744
TRAIN,E,01745
TRAIN,E,01746
TRAIN,E,01749
TRAIN,E,01750
TRAIN,E,01751
TRAIN,E,01752
TEST,E,01753
TRAIN,E,01903
TRAIN,E,01904
TRAIN,E,01905
TRAIN,E,01906
TEST,E,01907
TRAIN,E,01910
TRAIN,E,01911
TRAIN,E,01912
TEST,E,01913
TEST,E,01916
TRAIN,E,01917
TRAIN,E,01918
TRAIN,E,01919
TRAIN,E,01922
TRAIN,E,01923
TEST,E,01924
TEST,E,01925
TEST,E,01928
TRAIN,E,01929
TRAIN,E,01930
TRAIN,E,01931
TRAIN,E,01934
TRAIN,E,01935
TRAIN,E,01936
TRAIN,E,01937
TRAIN,E,01938
TRAIN,E,02111
TRAIN,E,02112
TRAIN,E,02113
TRAIN,E,02114
TRAIN,E,02115
TRAIN,E,02118
TRAIN,E,02119
TRAIN,E,02120
TRAIN,E,02121
TEST,E,02124
TRAIN,E,02125
TEST,E,02126
TRAIN,E,02127
TEST,E,02130
TEST,E,02131
TRAIN,E,02132
TRAIN,E,02133
TEST,E,02308
TRAIN,E,02309
TRAIN,E,02310
TRAIN,E,02311
TRAIN,E,02314
TRAIN,E,02315
TRAIN,E,02316
TRAIN,E,02317
TRAIN,E,02320
TRAIN,E,02321
TRAIN,E,02322
TRAIN,E,02323
TRAIN,E,02324
TRAIN,E,02326
TEST,E,02327
TEST,E,02328
TEST,E,02329
TRAIN,E,02330
TRAIN,E,02331
TRAIN,E,02333
TRAIN,E,02334
TRAIN,E,02335
TRAIN,E,02336
TEST,E,02337
TRAIN,E,02338
TRAIN,E,02340
TRAIN,E,02341
TRAIN,E,02342
TRAIN,E,02343
TEST,E,02344
TRAIN,E,02475
TRAIN,E,02476
TRAIN,E,02477
TRAIN,E,02478
TRAIN,E,02481
TEST,E,02482
TRAIN,E,02483
TRAIN,E,02484
TRAIN,E,02485
TRAIN,E,02488
TRAIN,E,02489
TRAIN,E,02490
TRAIN,E,02491
TRAIN,E,02494
TRAIN,E,02495
TRAIN,E,02496
TRAIN,E,02497
TRAIN,E,02498
TRAIN,E,02667
TRAIN,E,02668
TRAIN,E,02669
TRAIN,E,02670
TRAIN,E,02673
TRAIN,E,02674
TRAIN,E,02675
TRAIN,E,02676
TRAIN,E,02677
TEST,E,02680
TRAIN,E,02681
TRAIN,E,02682
TRAIN,E,02683
TRAIN,E,02686
TEST,E,02687
TRAIN,E,02688
TRAIN,E,02689
TRAIN,E,02782
TEST,E,02783
TRAIN,E,02784
TEST,E,02787
TEST,E,02788
TEST,E,02789
TRAIN,E,02928
TRAIN,E,02929
TRAIN,E,02930
TRAIN,E,02931
TRAIN,E,02934
TRAIN,E,02935
TRAIN,E,02936
TRAIN,E,02937
TRAIN,E,02940
TRAIN,E,02941
TRAIN,E,02942
TRAIN,E,02943
TRAIN,E,02944
TRAIN,E,03085
TRAIN,E,03086
TRAIN,E,03087
TRAIN,E,03088
TEST,E,03089
TRAIN,E,03090
TRAIN,E,03093
TRAIN,E,03094
TRAIN,E,03095
TRAIN,E,03096
TEST,E,03099
TRAIN,E,03100
TEST,E,03101
TRAIN,E,03102
TRAIN,E,03208
TRAIN,E,03209
TRAIN,E,03210
TRAIN,E,03211
TEST,E,03214
TRAIN,E,03215
TRAIN,E,03216
TRAIN,E,03217
TEST,E,03218
TRAIN,E,03221
TRAIN,E,03222
TRAIN,E,03223
TRAIN,E,03224
TRAIN,E,03225
TEST,E,03228
TRAIN,E,03229
TRAIN,E,03230
TRAIN,E,03231
TRAIN,E,03232
TRAIN,E,03235
TRAIN,E,03236
TRAIN,E,03237
TRAIN,E,03238
TRAIN,E,03239
TRAIN,E,03356
TEST,E,03357
TRAIN,E,03358
TRAIN,E,03359
TRAIN,E,03360
TRAIN,E,03362
TRAIN,E,03363
TRAIN,E,03364
TEST,E,03365
TRAIN,E,03366
TRAIN,E,03367
TRAIN,E,03370
TEST,E,03371
TRAIN,E,03372
TRAIN,E,03373
TRAIN,E,03375
TRAIN,E,03376
TEST,E,03377
TRAIN,E,03378
TEST,E,03379
TRAIN,E,03511
TEST,E,03512
TRAIN,E,03513
TEST,E,03516
TRAIN,E,03517
TRAIN,E,03518
TRAIN,E,03519
TRAIN,E,03651
TRAIN,E,03652
TRAIN,E,03662
TRAIN,E,03663
TRAIN,E,03664
TEST,E,03667
TRAIN,E,03668
TRAIN,E,03669
TRAIN,E,03672
TRAIN,E,03673
TRAIN,E,03674
TRAIN,E,03677
TEST,E,03678
TEST,E,03679
TRAIN,E,03680
TEST,E,03683
TRAIN,E,03684
TRAIN,E,03685
TEST,E,03812
TRAIN,E,03815
TRAIN,E,03816
TRAIN,E,03817
TRAIN,E,03959
TRAIN,E,03960
TEST,E,03961
TRAIN,E,03964
TRAIN,E,03965
TRAIN,E,03966
TRAIN,E,03967
TRAIN,E,03970
TRAIN,E,03971
TRAIN,E,03972
TRAIN,E,03973
TEST,E,03974
TRAIN,E,03977
TRAIN,E,03978
TEST,E,03979
TRAIN,E,03980
TRAIN,E,03983
TRAIN,E,03984
TEST,E,03985
TEST,E,03986
TEST,E,03989
TEST,E,03990
TEST,E,03991
TRAIN,E,03992
TRAIN,E,03995
TRAIN,E,03996
TRAIN,E,03997
TRAIN,E,03998
TEST,E,03999
TRAIN,E,04002
TRAIN,E,04003
TRAIN,E,04004
TRAIN,E,04005
TRAIN,E,04006
TRAIN,E,04009
TRAIN,E,04010
TEST,E,04011
TRAIN,E,04012
TEST,E,04169
TRAIN,E,04170
TRAIN,E,04171
TRAIN,E,04174
TRAIN,E,04175
TRAIN,E,04176
TRAIN,E,04177
TRAIN,E,04304
TEST,E,04305
TRAIN,E,04308
TRAIN,E,04309
TEST,E,04310
TRAIN,E,04313
TRAIN,E,04314
TRAIN,E,04315
TRAIN,E,04318
TRAIN,E,04319
TEST,E,04320
TRAIN,E,04434
TEST,E,04435
TEST,E,04436
TRAIN,E,04437
TEST,E,04438
TRAIN,E,04441
TRAIN,E,04442
TEST,E,04443
TEST,E,04444
TRAIN,E,04447
TRAIN,E,04448
TRAIN,E,04449
TRAIN,E,04450
TRAIN,E,04453
TRAIN,E,04454
TEST,E,04455
TRAIN,E,04456
TEST,E,04716
TRAIN,E,04717
TRAIN,E,04718
TRAIN,E,04719
TRAIN,E,04722
TRAIN,E,04723
TRAIN,E,04724
TRAIN,E,04725
TRAIN,E,04726
TRAIN,E,04729
TRAIN,E,04730
TRAIN,E,04731
TRAIN,E,04732
TRAIN,E,04733
TRAIN,E,04736
TRAIN,E,04737
TRAIN,E,04738
TEST,E,04739
TRAIN,E,04740
TRAIN,E,04743
TRAIN,E,04744
TEST,E,04745
TRAIN,E,04746
TRAIN,E,04749
TRAIN,E,04750
TRAIN,E,04751
TRAIN,E,04752
TRAIN,E,04816
TRAIN,E,04817
TRAIN,E,04818
TRAIN,E,04819
TRAIN,E,04822
TRAIN,E,04823
TRAIN,E,04824
TEST,E,04825
TRAIN,E,04828
TRAIN,E,04829
TRAIN,E,04830
TRAIN,E,04831
TRAIN,E,04832
TRAIN,E,04835
TRAIN,E,04836
TRAIN,E,04837
TRAIN,E,04838
TRAIN,E,04839
TRAIN,E,04842
TRAIN,E,04843
TEST,E,04844
TEST,E,04845
TRAIN,E,04846
TRAIN,E,04849
TRAIN,E,04850
TRAIN,E,04851
TEST,E,04852
TRAIN,E,04853
TRAIN,E,04856
TRAIN,E,04857
TRAIN,E,04858
TRAIN,E,04859
TRAIN,E,04975
TEST,E,04976
TRAIN,E,04977
TRAIN,E,04978
TRAIN,E,04981
TRAIN,E,04982
TEST,E,04983
TRAIN,E,04984
TEST,E,04987
TRAIN,E,04988
TRAIN,E,04989
TRAIN,E,04990
TRAIN,E,04993
TRAIN,E,04994
TEST,E,04995
TRAIN,E,04998
TEST,E,04999
TRAIN,E,05000
TRAIN,E,05001
TRAIN,E,05004
TRAIN,E,05005
TRAIN,E,05006
TRAIN,E,05007
TRAIN,E,05120
TEST,E,05121
TEST,E,05122
TRAIN,E,05123
TRAIN,E,05126
TRAIN,E,05127
TRAIN,E,05128
TRAIN,E,05129
TRAIN,E,05132
TEST,E,05133
TRAIN,E,05134
TRAIN,E,05135
TEST,E,05136
TRAIN,E,05139
TRAIN,E,05140
TRAIN,E,05141
TRAIN,E,05142
TRAIN,E,05143
TRAIN,E,05146
TRAIN,E,05147
TRAIN,E,05148
TRAIN,E,05149
TRAIN,E,05150
TRAIN,E,05233
TRAIN,E,05234
TRAIN,E,05235
TRAIN,E,05236
TRAIN,E,05239
TRAIN,E,05240
TRAIN,E,05241
TRAIN,E,05242
TEST,E,05243
TRAIN,E,05246
TRAIN,E,05247
TRAIN,E,05248
TRAIN,E,05249
TEST,E,05250
TRAIN,E,05253
TRAIN,E,05254
TRAIN,E,05255
TRAIN,E,05256
TRAIN,E,05373
TRAIN,E,05374
TRAIN,E,05375
TRAIN,E,05376
TRAIN,E,05377
TRAIN,E,05380
TRAIN,E,05381
TRAIN,E,05382
TRAIN,E,05383
TEST,E,05384
TRAIN,E,05385
TEST,E,05388
TRAIN,E,05389
TRAIN,E,05390
TEST,E,05391
TEST,E,05392
TRAIN,E,05395
TRAIN,E,05396
TRAIN,E,05397
TRAIN,E,05398
TRAIN,E,05399
TRAIN,E,05400
TRAIN,E,05403
TRAIN,E,05404
TRAIN,E,05405
TRAIN,E,05406
TRAIN,E,05407
TEST,F,00035
TRAIN,F,00041
TRAIN,F,00047
TRAIN,F,00050
TRAIN,F,00053
TRAIN,F,00161
TRAIN,F,00167
TRAIN,F,00172
TRAIN,F,00175
TEST,F,00178
TRAIN,F,00181
TRAIN,F,00184
TRAIN,F,00187
TRAIN,F,00310
TRAIN,F,00317
TRAIN,F,00324
TEST,F,00331
TRAIN,F,00337
TRAIN,F,00341
TEST,F,00344
TRAIN,F,00347
TEST,F,00350
TRAIN,F,00353
TEST,F,00356
TRAIN,F,00359
TEST,F,00362
TRAIN,F,00365
TRAIN,F,00368
TRAIN,F,00371
TRAIN,F,00374
TRAIN,F,00377
TRAIN,F,00380
TRAIN,F,00383
TRAIN,F,00567
TRAIN,F,00573
TRAIN,F,00579
TRAIN,F,00584
TRAIN,F,00587
TRAIN,F,00590
TRAIN,F,00593
TRAIN,F,00596
TRAIN,F,00599
TEST,F,00602
TEST,F,00605
TRAIN,F,00608
TEST,F,00611
TRAIN,F,00614
TRAIN,F,00779
TRAIN,F,00787
TRAIN,F,00794
TRAIN,F,00801
TRAIN,F,00808
TRAIN,F,00815
TRAIN,F,00822
TEST,F,00829
TEST,F,00834
TRAIN,F,00950
TRAIN,F,00954
TEST,F,00960
TRAIN,F,00966
TRAIN,F,00972
TRAIN,F,00977
TEST,F,00982
TRAIN,F,00987
TRAIN,F,00993
TRAIN,F,00999
TRAIN,F,01005
TRAIN,F,01010
TRAIN,F,01016
TRAIN,F,01022
TRAIN,F,01027
TRAIN,F,01159
TEST,F,01166
TEST,F,01172
TRAIN,F,01178
TRAIN,F,01184
TRAIN,F,01191
TEST,F,01198
TRAIN,F,01205
TRAIN,F,01210
TRAIN,F,01213
TRAIN,F,01217
TRAIN,F,01221
TEST,F,01224
TRAIN,F,01339
TRAIN,F,01342
TRAIN,F,01345
TRAIN,F,01348
TEST,F,01351
TRAIN,F,01354
TRAIN,F,01357
TRAIN,F,01361
TRAIN,F,01372
TRAIN,F,01377
TRAIN,F,01385
TRAIN,F,01391
TRAIN,F,01397
TRAIN,F,01404
TRAIN,F,01546
TRAIN,F,01553
TRAIN,F,01560
TRAIN,F,01566
TRAIN,F,01571
TRAIN,F,01576
TRAIN,F,01581
TEST,F,01587
TRAIN,F,01592
TRAIN,F,01727
TEST,F,01734
TRAIN,F,01740
TRAIN,F,01747
TRAIN,F,01754
TRAIN,F,01757
TRAIN,F,01759
TRAIN,F,01761
TEST,F,01763
TRAIN,F,01766
TEST,F,01769
TRAIN,F,01908
TEST,F,01914
TRAIN,F,01920
TEST,F,01926
TEST,F,01932
TRAIN,F,01939
TEST,F,01945
TRAIN,F,01950
TRAIN,F,01956
TRAIN,F,01962
TRAIN,F,01967
TRAIN,F,01972
TRAIN,F,02116
TRAIN,F,02122
TRAIN,F,02128
TRAIN,F,02134
TRAIN,F,02138
TRAIN,F,02141
TRAIN,F,02144
TRAIN,F,02147
TRAIN,F,02312
TRAIN,F,02318
TRAIN,F,02325
