tt,class,selection
TRAIN,G2,01600
TRAIN,G2,01608
TRAIN,G2,01609
TRAIN,G2,01620
TRAIN,G2,01621
TRAIN,G2,01770
TRAIN,G2,01771
TRAIN,G2,01774
TRAIN,G2,01775
TRAIN,G2,01779
TRAIN,G2,01780
TEST,G2,01784
TRAIN,G2,01785
TEST,G2,01796
TRAIN,G2,01797
TRAIN,G2,01809
TRAIN,G2,01810
TRAIN,G2,01975
TRAIN,G2,01979
TRAIN,G2,01980
TRAIN,G2,01990
TRAIN,G2,01991
TRAIN,G2,02000
TRAIN,G2,02001
TRAIN,H,00049
TRAIN,H,00052
TRAIN,H,00174
TRAIN,H,00177
TEST,H,00180
TEST,H,00183
TRAIN,H,00186
TRAIN,H,00339
TRAIN,H,00340
TRAIN,H,00343
TRAIN,H,00346
TRAIN,H,00349
TRAIN,H,00352
TEST,H,00355
TRAIN,H,00358
TRAIN,H,00361
TRAIN,H,00364
TRAIN,H,00367
TRAIN,H,00370
TRAIN,H,00373
TEST,H,00376
TRAIN,H,00379
TRAIN,H,00382
TRAIN,H,00586
TRAIN,H,00589
TRAIN,H,00592
TRAIN,H,00595
TRAIN,H,00598
TRAIN,H,00601
TEST,H,00604
TRAIN,H,00607
TRAIN,H,00610
TRAIN,H,00613
TRAIN,H,00952
TRAIN,H,00953
TEST,H,01211
TEST,H,01212
TRAIN,H,01215
TRAIN,H,01216
TRAIN,H,01219
TRAIN,H,01220
TEST,H,01223
TRAIN,H,01755
TEST,H,01756
TRAIN,H,01758
TRAIN,H,01760
TRAIN,H,01762
TEST,H,01765
TRAIN,H,01768
TRAIN,I,00056
TEST,I,00057
TRAIN,I,00058
TRAIN,I,00061
TRAIN,I,00062
TRAIN,I,00063
TEST,I,00064
TEST,I,00065
TRAIN,I,00066
TRAIN,I,00067
TEST,I,00068
TRAIN,I,00069
TRAIN,I,00070
TRAIN,I,00073
TRAIN,I,00074
TRAIN,I,00075
TEST,I,00076
TEST,I,00077
TRAIN,I,00078
TRAIN,I,00079
TRAIN,I,00080
TEST,I,00081
TRAIN,I,00082
TRAIN,I,00083
TRAIN,I,00086
TRAIN,I,00087
TRAIN,I,00088
TRAIN,I,00089
TRAIN,I,00090
TRAIN,I,00091
TRAIN,I,00092
TRAIN,I,00093
TRAIN,I,00094
TEST,I,00095
TRAIN,I,00096
TEST,I,00190
TRAIN,I,00191
TRAIN,I,00192
TRAIN,I,00195
TRAIN,I,00196
TRAIN,I,00386
TEST,I,00387
TRAIN,I,00388
TRAIN,I,00391
TRAIN,I,00392
TRAIN,I,00393
TRAIN,I,00394
TRAIN,I,00395
TRAIN,I,00396
TRAIN,I,00397
TRAIN,I,00398
TRAIN,I,00399
TRAIN,I,00402
TRAIN,I,00403
TRAIN,I,00404
TRAIN,I,00405
TRAIN,I,00406
TEST,I,00407
TRAIN,I,00408
TRAIN,I,00409
TEST,I,00410
TEST,I,00411
TRAIN,I,00412
TEST,I,00413
TRAIN,I,00414
TRAIN,I,00417
TRAIN,I,00418
TRAIN,I,00419
TEST,I,00420
TRAIN,I,00421
TRAIN,I,00422
TRAIN,I,00423
TRAIN,I,00424
TRAIN,I,00425
TRAIN,I,00426
TRAIN,I,00427
TRAIN,I,00428
TRAIN,I,00617
TRAIN,I,00618
TEST,I,00619
TRAIN,I,00622
TRAIN,I,00623
TRAIN,I,00624
TRAIN,I,00625
TRAIN,I,00626
TEST,I,00627
TEST,I,00630
TRAIN,I,00631
TEST,I,00632
TEST,I,00633
TEST,I,00634
TRAIN,I,00635
TRAIN,I,00636
TEST,I,00637
TRAIN,I,00638
TRAIN,I,00639
TEST,I,00642
TRAIN,I,00643
TRAIN,I,00644
TRAIN,I,00645
TRAIN,I,00837
TRAIN,I,00838
TRAIN,I,00839
TRAIN,I,00840
TRAIN,I,00843
TRAIN,I,00844
TEST,I,00845
TRAIN,I,00846
TRAIN,I,00847
TRAIN,I,00848
TEST,I,00849
TRAIN,I,00850
TEST,I,01030
TRAIN,I,01031
TRAIN,I,01032
TRAIN,I,01033
TRAIN,I,01034
TRAIN,I,01037
TEST,I,01038
TRAIN,I,01039
TRAIN,I,01040
TRAIN,I,01041
TRAIN,I,01042
TRAIN,I,01043
TRAIN,I,01044
TRAIN,I,01047
TRAIN,I,01048
TEST,I,01049
TRAIN,I,01050
TRAIN,I,01051
TRAIN,I,01052
TRAIN,I,01053
TRAIN,I,01054
TRAIN,I,01055
TRAIN,I,01058
TRAIN,I,01059
TRAIN,I,01060
TRAIN,I,01061
TRAIN,I,01062
TRAIN,I,01063
TRAIN,I,01064
TRAIN,I,01065
TRAIN,I,01066
TRAIN,I,01227
TRAIN,I,01228
TRAIN,I,01407
TRAIN,I,01408
TEST,I,01409
TRAIN,I,01410
TRAIN,I,01411
TRAIN,I,01412
TRAIN,I,01415
TEST,I,01416
TRAIN,I,01417
TRAIN,I,01418
TRAIN,I,01419
TRAIN,I,01420
TRAIN,I,01421
TRAIN,I,01422
TRAIN,I,01425
TRAIN,I,01426
TRAIN,I,01427
TRAIN,I,01428
TRAIN,I,01429
TEST,I,01430
TRAIN,I,01431
TRAIN,I,01432
TRAIN,I,01436
TRAIN,I,01437
TRAIN,I,01438
TRAIN,I,01439
TRAIN,I,01440
TRAIN,I,01441
TRAIN,I,01442
TEST,I,01443
TRAIN,I,01444
TRAIN,I,01595
TEST,I,01596
TRAIN,I,01597
TRAIN,I,01598
TRAIN,I,01601
TEST,I,01602
TRAIN,I,01603
TEST,I,01604
TRAIN,I,01605
TRAIN,I,01606
TRAIN,I,01607
TRAIN,I,01610
TEST,I,01611
TRAIN,I,01772
TEST,I,01773
TRAIN,I,01776
TRAIN,I,01777
TEST,I,01778
TRAIN,I,01976
TEST,I,01977
TRAIN,I,01978
TRAIN,I,01992
TRAIN,I,01993
TRAIN,I,01994
TRAIN,I,01995
TEST,I,01996
TRAIN,I,01997
TRAIN,I,01998
TEST,I,01999
TRAIN,I2,00097
TRAIN,I2,00098
TRAIN,I2,00099
TRAIN,I2,00103
TRAIN,I2,00104
TRAIN,I2,00105
TEST,I2,00106
TRAIN,I2,00197
TEST,I2,00200
TRAIN,I2,00201
TRAIN,I2,00202
TRAIN,I2,00203
TRAIN,I2,00204
TEST,I2,00205
TRAIN,I2,00206
TEST,I2,00207
TRAIN,I2,00208
TEST,I2,00209
TRAIN,I2,00429
TRAIN,I2,00430
TRAIN,I2,00431
TRAIN,I2,00646
TRAIN,I2,00647
TRAIN,I2,00648
TRAIN,I2,00649
TEST,I2,00650
TRAIN,I2,00651
TRAIN,I2,00652
TRAIN,I2,00655
TRAIN,I2,00656
TRAIN,I2,00657
TRAIN,I2,00658
TEST,I2,00659
TRAIN,I2,00660
TRAIN,I2,00661
TRAIN,I2,00662
TRAIN,I2,00663
TEST,I2,00664
TRAIN,I2,00665
TRAIN,I2,00666
TRAIN,I2,00667
TRAIN,I2,00853
TRAIN,I2,00854
TRAIN,I2,00855
TEST,I2,00856
TEST,I2,00857
TRAIN,I2,00858
TRAIN,I2,00859
TRAIN,I2,00860
TEST,I2,00861
TEST,I2,00862
TRAIN,I2,00865
TRAIN,I2,00866
TRAIN,I2,00867
TRAIN,I2,00868
TRAIN,I2,00869
TEST,I2,00870
TRAIN,I2,00871
TRAIN,I2,00872
TEST,I2,00873
TRAIN,I2,00874
TRAIN,I2,00875
TRAIN,I2,00876
TRAIN,I2,00877
TEST,I2,00878
TRAIN,I2,01067
TRAIN,I2,01070
TRAIN,I2,01071
TRAIN,I2,01072
TRAIN,I2,01073
TEST,I2,01074
TEST,I2,01075
TRAIN,I2,01076
TRAIN,I2,01077
TRAIN,I2,01078
TRAIN,I2,01079
TRAIN,I2,01080
TRAIN,I2,01081
TRAIN,I2,01082
TRAIN,I2,01083
TRAIN,I2,01087
TRAIN,I2,01088
TRAIN,I2,01089
TRAIN,I2,01090
TRAIN,I2,01231
TEST,I2,01232
TRAIN,I2,01235
TEST,I2,01236
TRAIN,I2,01237
TRAIN,I2,01240
TRAIN,I2,01243
TRAIN,I2,01244
TRAIN,I2,01245
TRAIN,I2,01246
TRAIN,I2,01247
TRAIN,I2,01248
TRAIN,I2,01249
TRAIN,I2,01250
TEST,I2,01251
TRAIN,I2,01252
TRAIN,I2,01253
TRAIN,I2,01256
TRAIN,I2,01257
TEST,I2,01258
TEST,I2,01259
TRAIN,I2,01260
TRAIN,I2,01261
TEST,I2,01262
TRAIN,I2,01263
TEST,I2,01264
TRAIN,I2,01265
TRAIN,I2,01266
TRAIN,I2,01267
TEST,I2,01268
TRAIN,I2,01269
TRAIN,I2,01270
TRAIN,I2,01271
TRAIN,I2,01279
TEST,I2,01447
TRAIN,I2,01448
TRAIN,I2,01449
TRAIN,I2,01450
TEST,I2,01451
TRAIN,I2,01452
TRAIN,I2,01453
TEST,I2,01454
TRAIN,I2,01455
TRAIN,I2,01456
TEST,I2,01457
TRAIN,I2,01612
TRAIN,I2,01613
TEST,I2,01614
TRAIN,I2,01615
TRAIN,I2,01616
TRAIN,I2,01617
TRAIN,I2,01618
TEST,I2,01619
TRAIN,I2,01622
TRAIN,I2,01623
TRAIN,I2,01624
TRAIN,I2,01625
TRAIN,I2,01626
TEST,I2,01627
TRAIN,I2,01628
TRAIN,I2,01629
TRAIN,I2,01630
TRAIN,I2,01631
TRAIN,I2,01632
TRAIN,I2,01633
TEST,I2,01634
TEST,I2,01635
TRAIN,I2,01642
TEST,I2,01643
TRAIN,I2,01781
TRAIN,I2,01782
TRAIN,I2,01783
TRAIN,I2,01786
TRAIN,I2,01787
TRAIN,I2,01788
TRAIN,I2,01789
TEST,I2,01790
TRAIN,I2,01791
TRAIN,I2,01792
TRAIN,I2,01793
TEST,I2,01794
TRAIN,I2,01795
TRAIN,I2,01798
TRAIN,I2,01799
TRAIN,I2,01800
TRAIN,I2,01801
TRAIN,I2,01802
TRAIN,I2,01803
TRAIN,I2,01804
TRAIN,I2,01805
TRAIN,I2,01806
TRAIN,I2,01807
TRAIN,I2,01808
TRAIN,I2,01811
TRAIN,I2,01812
TRAIN,I2,01813
TRAIN,I2,01814
TRAIN,I2,01815
TRAIN,I2,01816
TRAIN,I2,01817
TEST,I2,01818
TEST,I2,01819
TEST,I2,01820
TRAIN,I2,01821
TEST,I2,01822
TRAIN,I2,01823
TRAIN,I2,01824
TRAIN,I2,01829
TRAIN,I2,01830
TRAIN,I2,01831
TRAIN,I2,01832
TRAIN,I2,01981
TEST,I2,01982
TRAIN,I2,01983
TRAIN,I2,01984
TRAIN,I2,01985
TRAIN,I2,01986
TRAIN,I2,01987
TRAIN,I2,01988
TRAIN,I2,01989
TEST,I2,02002
TRAIN,I2,02003
TRAIN,I2,02004
TRAIN,I2,02005
TRAIN,I2,02006
TRAIN,I2,02007
TRAIN,I2,02008
TRAIN,I2,02009
TEST,I2,02010
TRAIN,I2,02011
TEST,I2,02012
TRAIN,I2,02013
TRAIN,I2,02014
TRAIN,I2,02015
TRAIN,I2,02016
TRAIN,I2,02017
TRAIN,I2,02022
TEST,I3,00110
TRAIN,I3,00111
TRAIN,I3,00112
TRAIN,I3,00113
TRAIN,I3,00114
TRAIN,I3,00115
TRAIN,I3,00116
TRAIN,I3,00210
TEST,I3,00211
TEST,I3,00212
TRAIN,I3,00214
TRAIN,I3,00215
TRAIN,I3,00216
TRAIN,I3,00219
TEST,I3,00220
TRAIN,I3,00221
TRAIN,I3,00222
TRAIN,I3,00223
TRAIN,I3,00224
TRAIN,I3,00225
TEST,I3,00228
TRAIN,I3,00435
TRAIN,I3,00436
TRAIN,I3,00437
TRAIN,I3,00440
TRAIN,I3,00441
TRAIN,I3,00442
TRAIN,I3,00445
TRAIN,I3,00446
TRAIN,I3,00447
TRAIN,I3,00448
TRAIN,I3,00449
TRAIN,I3,00450
TRAIN,I3,00451
TRAIN,I3,00453
TRAIN,I3,00454
TRAIN,I3,00455
TRAIN,I3,00670
TRAIN,I3,00671
TRAIN,I3,00672
TRAIN,I3,00673
TRAIN,I3,00676
TRAIN,I3,00677
TRAIN,I3,00678
TEST,I3,00681
TRAIN,I3,00682
TEST,I3,00683
TEST,I3,00686
TRAIN,I3,00687
TRAIN,I3,00688
TEST,I3,00691
TEST,I3,00692
TRAIN,I3,00693
TRAIN,I3,00694
TRAIN,I3,00695
TEST,I3,00696
TRAIN,I3,00698
TRAIN,I3,00699
TRAIN,I3,00882
TRAIN,I3,00883
TRAIN,I3,00884
TRAIN,I3,00885
TRAIN,I3,00889
TRAIN,I3,00890
TEST,I3,00891
TRAIN,I3,00892
TRAIN,I3,00893
TEST,I3,01094
TRAIN,I3,01095
TRAIN,I3,01096
TEST,I3,01097
TEST,I3,01098
TRAIN,I3,01099
TRAIN,I3,01101
TRAIN,I3,01102
TRAIN,I3,01103
TEST,I3,01276
TRAIN,I3,01277
TRAIN,I3,01278
TRAIN,I3,01282
TRAIN,I3,01283
TRAIN,I3,01460
TRAIN,I3,01461
TRAIN,I3,01463
TRAIN,I3,01464
TRAIN,I3,01465
TRAIN,I3,01466
TEST,I3,01467
TRAIN,I3,01468
TRAIN,I3,01469
TRAIN,I3,01470
TRAIN,I3,01471
TRAIN,I3,01472
TRAIN,I3,01473
TRAIN,I3,01474
TEST,I3,01476
TEST,I3,01478
TRAIN,I3,01479
TEST,I3,01640
TRAIN,I3,01641
TRAIN,I3,01648
TEST,I3,01649
TRAIN,I3,01650
TRAIN,I3,01651
TRAIN,I3,01655
TRAIN,I3,01656
TRAIN,I3,01657
TRAIN,I3,01658
TRAIN,I3,01662
TEST,I3,01663
TEST,I3,01664
TEST,I3,01665
TRAIN,I3,01666
TRAIN,I3,01836
TRAIN,I3,01837
TRAIN,I3,01838
TRAIN,I3,01839
TRAIN,I3,01840
TRAIN,I3,01841
TRAIN,I3,02023
TRAIN,I4,00226
TRAIN,I4,00230
TEST,I4,00233
TRAIN,I4,00452
TRAIN,I4,00456
TRAIN,I4,00697
TRAIN,I4,00700
TRAIN,I4,00894
TRAIN,I4,01100
TEST,I4,01104
TRAIN,I4,01284
TEST,I4,01475
TRAIN,I4,01477
TEST,I4,01480
TRAIN,I4,01667
TRAIN,I4,01673
TRAIN,I4,01842
TRAIN,M,01940
TRAIN,M,01941
TEST,M,01942
TRAIN,M,01943
TRAIN,M,01944
TRAIN,M,01946
TRAIN,M,01947
TRAIN,M,01948
TEST,M,01949
TRAIN,M,01951
TRAIN,M,01952
TRAIN,M,01953
TEST,M,01954
TRAIN,M,01955
TRAIN,M,01957
TRAIN,M,01958
TRAIN,M,01959
TEST,M,01960
TRAIN,M,01961
TRAIN,M,01963
TRAIN,M,01964
TRAIN,M,01965
TRAIN,M,01966
TRAIN,M,01968
TEST,M,01969
TRAIN,M,01970
TEST,M,01971
TRAIN,M,01973
TRAIN,M,01974
TRAIN,P,00100
TEST,P,00101
TRAIN,P,00102
TRAIN,P,00107
TRAIN,P,00108
TEST,P,00109
TRAIN,P,00213
TEST,P,00217
TRAIN,P,00218
TRAIN,P,00432
TEST,P,00433
TRAIN,P,00434
TEST,P,00438
TRAIN,P,00439
TEST,P,00443
TRAIN,P,00444
TRAIN,P,00668
TRAIN,P,00669
TRAIN,P,00674
TRAIN,P,00675
TRAIN,P,00679
TRAIN,P,00680
TRAIN,P,00684
TEST,P,00685
TRAIN,P,00689
TRAIN,P,00690
TRAIN,P,00879
TRAIN,P,00880
TRAIN,P,00881
TRAIN,P,00886
TRAIN,P,00887
TRAIN,P,00888
TRAIN,P,01084
TEST,P,01085
TRAIN,P,01086
TRAIN,P,01091
TRAIN,P,01092
TRAIN,P,01093
TRAIN,P,01272
TEST,P,01273
TEST,P,01274
TRAIN,P,01275
TEST,P,01280
TRAIN,P,01281
TRAIN,P,01458
TRAIN,P,01459
TRAIN,P,01462
TRAIN,P,01636
TRAIN,P,01637
TRAIN,P,01638
TEST,P,01639
TRAIN,P,01644
TRAIN,P,01645
TEST,P,01646
TEST,P,01647
TRAIN,P,01652
TRAIN,P,01653
TRAIN,P,01654
TRAIN,P,01659
TRAIN,P,01660
TRAIN,P,01661
TRAIN,P,01825
TEST,P,01826
TRAIN,P,01827
TRAIN,P,01828
TRAIN,P,01833
TRAIN,P,01834
TRAIN,P,01835
TRAIN,P,02018
TRAIN,P,02019
TRAIN,P,02020
TRAIN,P,02021
